fspace_hash,fsspace_hash,nfeatures,features,targets
-910079574,1459846005,12,"{{-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-3.809165600500689,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-14.959841313840421,-2.4849066497880004,-11.915384587863521}}",{4.189654742026425}
-1991890117,1991372857,2,"{{-12.367328027087364,-1.018046664056702}}",{0}
1869121075,-464535532,5,"{{-1.3862943611198906,-11.806862931584517,-11.338786340583832,-9.597641509456675,-1.3862943611198906}}",{3.2188758248682006}
1869121075,340951550,7,"{{-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-9.597641509456675,-1.3862943611198906}}",{6.555356891810665}
1869121075,-165874960,9,"{{-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-9.597641509456675,-2.4849066497880004,-1.3862943611198906,-2.4849066497880004}}",{5.1647859739235145}
1869121075,-60799882,10,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-9.597641509456675,-2.4849066497880004,-1.3862943611198906,-2.4849066497880004}}",{8.90910013492555}
1869121075,874403614,1,{{-13.082003775963914}},{3.2188758248682006}
1869121075,869880037,10,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-9.597641509456675,-2.4849066497880004,-1.3862943611198906,-2.4849066497880004}}",{12.123782831670258}
1869121075,1722247964,12,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-4.727387818712341,-9.597641509456675,-2.4849066497880004,-1.3862943611198906,-4.727387818712341,-2.4849066497880004}}",{7.787382026484701}
-1831630628,1455392421,2,"{{-11.157235749819899,-6.181818246878414}}",{0}
1869121075,-1831759519,11,"{{-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-4.727387818712341,-9.597641509456675,-2.4849066497880004,-1.3862943611198906,-4.727387818712341,-2.4849066497880004}}",{8.84779106484485}
1869121075,-437751258,13,"{{-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-2.4849066497880004}}",{5.484796933490655}
-910079574,-975149964,14,"{{-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-12.367328027087364,-3.809165600500689,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-14.959841313840421,-2.4849066497880004,-11.915384587863521}}",{2.70805020110221}
1869121075,-2044865223,14,"{{-4.558081010582819,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-2.4849066497880004}}",{4.189654742026425}
1869121075,814991113,16,"{{-4.558081010582819,-1.3862943611198906,-11.806862931584517,-4.727387818712341,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-2.4849066497880004}}",{4.189654742026425}
1869121075,1221511883,18,"{{-4.558081010582819,-1.3862943611198906,-11.806862931584517,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-2.4849066497880004}}",{4.189654742026425}
1904787667,1880617233,6,"{{-1.018046664056702,-12.252346772808858,-1.8628594276924355,-3.7737113717016606,-9.894446807883979,-9.284597073387866}}",{4.04305126783455}
1869121075,-2030726159,20,"{{-4.558081010582819,-1.3862943611198906,-11.806862931584517,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.809165600500689,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-2.4849066497880004}}",{2.70805020110221}
-1991890117,2004335165,6,"{{-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-1.3862943611198906,-9.597641509456675,-1.3862943611198906}}",{6.29156913955832}
-1991890117,-2034871682,2,"{{-11.806862931584517,-9.597641509456675}}",{7.477604243197589}
-1991890117,1213747857,4,"{{-1.3862943611198906,-11.806862931584517,-9.597641509456675,-1.3862943611198906}}",{6.335054251498059}
-1991890117,2019414889,8,"{{-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-12.367328027087364,-1.3862943611198906,-9.597641509456675,-1.018046664056702,-1.3862943611198906}}",{4.859812404361672}
-1991890117,-1432340546,2,"{{-3.7737113717016606,-13.782681534372943}}",{3.4657359027997265}
-1991890117,-2110997248,9,"{{-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-9.597641509456675,-1.018046664056702,-1.3862943611198906}}",{8.325548307161398}
-1991890117,1925354506,10,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-9.597641509456675,-1.018046664056702,-1.3862943611198906}}",{11.906007552299732}
-910079574,-1280072451,13,"{{-15.242798338910262,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-3.809165600500689,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-14.959841313840421,-2.4849066497880004,-11.915384587863521}}",{0}
-910079574,1812374107,22,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.809165600500689,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-4.553194853978476,-11.915384587863521}}",{7.3901814282264295}
-1991890117,-114815437,0,,{11.813666891635643}
1869121075,-980557078,3,"{{-11.806862931584517,-11.338786340583832,-9.597641509456675}}",{4.499809670330265}
1869121075,172628034,3,"{{-15.242798338910262,-3.4965075614664802,-1.460443378791355}}",{0}
-1991890117,-628053197,3,"{{-13.082003775963914,-11.806862931584517,-9.597641509456675}}",{8.076515327552329}
1869121075,1370364808,7,"{{-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-1.3862943611198906,-11.338786340583832,-9.597641509456675,-1.3862943611198906}}",{3.1354942159291497}
-1991890117,-786543498,1,{{-11.655214645968547}},{5.882023447597239}
767041607,408561448,16,"{{-0.09412907198595906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.20137569704042496,-5.298317366548036,-5.298317366548036,-1.3862943611198906,-0.11055918996513683,-1.3862943611198906,-0.7175764855574894,-2.839820495321409,-1.0124094052603678,-12.367328027087364,-1.3862943611198906,-1.3862943611198906}}",{7.1459844677143876}
-1991890117,68938397,11,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-14.959841313840421,-9.597641509456675,-1.018046664056702,-1.3862943611198906}}",{11.872772372907892}
-910079574,655123736,3,"{{0,-12.77974911711393,-4.553194853978476}}",{0.693147180559947}
-1991890117,176154486,13,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-14.959841313840421,-9.597641509456675,-1.018046664056702,-1.3862943611198906,-4.727387818712341}}",{10.623203633138218}
-910079574,1225334889,16,"{{-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-12.367328027087364,-3.809165600500689,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-14.959841313840421,-2.4849066497880004,-4.553194853978476,-11.915384587863521}}",{3.4011973816621555}
-1991890117,-503063970,15,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-0.20137569704042496,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-1.018046664056702,-1.3862943611198906,-4.727387818712341}}",{10.081466359895945}
-910079574,73475705,18,"{{-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-12.367328027087364,-3.809165600500689,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-14.959841313840421,-2.4849066497880004,-4.553194853978476,-11.915384587863521}}",{3.4011973816621555}
-1991890117,1423074477,17,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-0.20137569704042496,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-1.018046664056702,-1.3862943611198906,-4.727387818712341,-4.553194853978476}}",{11.311298757118267}
1869121075,1554438185,1,{{-12.855359365938275}},{1.0986122886681098}
-1991890117,1232677191,16,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-1.018046664056702,-1.3862943611198906,-4.727387818712341,-4.553194853978476}}",{12.40532506298411}
-1991890117,1711199835,18,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-1.018046664056702,-1.460443378791355,-1.3862943611198906,-4.727387818712341,-4.553194853978476}}",{9.699411063939143}
-910079574,2725377,18,"{{-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-12.367328027087364,-3.809165600500689,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-14.959841313840421,-2.4849066497880004,-4.553194853978476,-11.915384587863521}}",{3.4011973816621555}
1084577692,2046698713,1,{{-4.727387818712341}},{0}
1595905862,1264953410,2,"{{-11.806862931584517,-11.806862931584517}}",{0}
1595905862,1520130167,3,"{{-11.806862931584517,-11.806862931584517,-11.806862931584517}}",{7.711548979629146}
1595905862,978788784,4,"{{-11.520155120787145,-11.806862931584517,-11.806862931584517,-11.806862931584517}}",{8.38662882139512}
1595905862,400715641,5,"{{-2.890371757896165,-11.520155120787145,-11.806862931584517,-11.806862931584517,-11.806862931584517}}",{8.38662882139512}
1595905862,1658845676,4,"{{-2.890371757896165,-11.806862931584517,-11.806862931584517,-11.806862931584517}}",{8.38662882139512}
1595905862,50371830,5,"{{-2.890371757896165,-14.742975821546908,-11.806862931584517,-11.806862931584517,-11.806862931584517}}",{8.38662882139512}
31318540,-1138006406,2,"{{-9.210340371976182,-9.210340371976182}}",{0.6931471805599453}
31318540,-856100036,6,"{{-0.5976602103105778,-15.242798338910262,-9.597641509456675,-9.210340371976182,-9.210340371976182,-9.727421389904682}}",{4.477336814478207}
1595905862,2039662864,0,,{11.494893868472765}
1084577692,-764531498,2,"{{-12.855359365938275,-0.26706729288945563}}",{0.6931471805599453}
1084577692,-1650627523,5,"{{-12.855359365938275,-0.26706729288945563,-4.727387818712341,-3.0910424533583156,-11.587739081951298}}",{4.584967478670572}
1084577692,-198453366,1,{{-11.157235749819899}},{5.030437921392435}
1084577692,-1505671326,4,"{{-0.26706729288945563,-4.727387818712341,-3.0910424533583156,-11.587739081951298}}",{9.617204500998055}
31318540,-643080774,1,{{-9.210340371976182}},{0.6931471805599453}
1084577692,-90250197,5,"{{-0.26706729288945563,-4.727387818712341,-3.0910424533583156,-9.690851107739814,-11.587739081951298}}",{7.069023426578259}
1084577692,1927230265,7,"{{-0.26706729288945563,-4.727387818712341,-3.0910424533583156,-9.690851107739814,-2.890371757896165,-2.890371757896165,-11.587739081951298}}",{5.860786223465865}
1084577692,-703488481,8,"{{-0.26706729288945563,-1.0946654775721811,-4.727387818712341,-3.0910424533583156,-0.25524763645019544,-2.890371757896165,-2.890371757896165,-11.587739081951298}}",{4.04305126783455}
-1535781493,365092261,6,"{{-9.077078618070912e-05,0,-0.2547736274222259,-0.8690945747193406,-3.5166088657455363,-1.2854969272192156}}",{14.296889245231515}
-1535781493,-89706893,9,"{{-9.077078618070912e-05,-13.782681534372943,-1.5040773967762742,0,-0.2547736274222259,-0.8690945747193406,-3.5166088657455363,-2.890371757896165,-1.2854969272192156}}",{11.60679824857907}
-744793937,1301381510,1,{{-0.5976602103105778}},{14.138377807891523}
1904787667,-1363624205,3,"{{-3.4965075614664802,-1.460443378791355,-15.242798338910262}}",{0}
1227085987,2037322474,9,"{{-0.8822919945807889,-1.4786778793491133,-4.727387818712341,-4.727387818712341,-2.9002384562043506,-0.25524763645019544,-2.890371757896165,-2.772588722239781,-11.587739081951298}}",{2.0794415416798357}
-1991890117,-717334046,20,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-4.553194853978476}}",{9.699411063939143}
-1535781493,1940318793,1,{{-3.5166088657455363}},{11.340748279608292}
-1991890117,-61438428,2,"{{-2.4849066497880004,-2.4849066497880004}}",{0}
-1535781493,667876229,10,"{{-9.077078618070912e-05,-0.20137569704042496,-1.5040773967762742,0,-0.2547736274222259,-0.25524763645019544,-0.8690945747193406,-3.5166088657455363,-2.890371757896165,-1.2854969272192156}}",{11.129979878291934}
-1991890117,172628034,3,"{{-15.242798338910262,-3.4965075614664802,-1.460443378791355}}",{0}
-1831630628,107707022,0,,{13.711641152271442}
-1831240827,1794328495,8,"{{-14.959841313840421,-15.242798338910262,-1.460443378791355,-2.4849066497880004,-1.018046664056702,-12.367328027087364,-3.7737113717016606,-2.3978952727983707}}",{12.064318970972682}
-744793937,-591672199,0,,{15.242824734036668}
1595905862,754837300,0,,{10.308852655643959}
1084577692,-1985219802,2,"{{-2.890371757896165,-2.890371757896165}}",{0}
-1535781493,1002551558,2,"{{0,-0.2547736274222259}}",{13.438771381085017}
-1831630628,623372941,5,"{{-9.210340371976182,-2.4849066497880004,-6.181818246878414,-0.010152371464017962,-2.4849066497880004}}",{6.490723534502507}
1084577692,-2068434594,2,"{{-3.0910424533583156,-11.587739081951298}}",{4.1588830833596715}
-1535781493,-2023962260,4,"{{-12.855361427564924,0,-0.2547736274222259,-3.5166088657455363}}",{11.197927007512344}
-1831630628,-100221225,3,"{{-3.8684411934961305,-1.149159459975536,-13.082003775963914}}",{0}
-1831630628,-2124154234,8,"{{-9.210340371976182,-2.4849066497880004,-3.8684411934961305,-6.181818246878414,-1.149159459975536,-0.010152371464017962,-13.082003775963914,-2.4849066497880004}}",{4.1588830833596715}
-910079574,-1653389643,20,"{{-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.809165600500689,-1.3862943611198906,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-14.959841313840421,-2.4849066497880004,-4.553194853978476,-11.915384587863521}}",{3.4011973816621555}
1309572083,-1442310214,9,"{{-3.0566422491165044,-2.4849066497880004,-0.4200593812760278,-3.8684411934961305,-6.181818246878414,-0.8979803709043145,-1.149159459975536,-8.591496315572094,-2.4849066497880004}}",{3.2188758248682006}
1309572083,-1766860330,12,"{{-3.0566422491165044,-9.210340371976182,-2.4849066497880004,-0.4200593812760278,-3.8684411934961305,-6.181818246878414,-0.8979803709043145,-1.149159459975536,-15.242798338910262,-0.010152371464017962,-8.591496315572094,-2.4849066497880004}}",{1.3862943611198906}
1309572083,-1070532646,11,"{{-3.0566422491165044,-9.210340371976182,-2.4849066497880004,-0.4200593812760278,-3.8684411934961305,-6.181818246878414,-0.8979803709043145,-1.149159459975536,-0.010152371464017962,-8.591496315572094,-2.4849066497880004}}",{1.791759469228055}
-1584360744,1061690958,3,"{{-0.02755303294096343,-14.742975821546908,-0.8119265396001938}}",{0}
-993550030,107707022,0,,{13.711641152271442}
1168754743,-196063630,3,"{{-1.0124094052603678,-0.11055918996513683,-12.367328027087364}}",{0}
